id,web_name,first_name,second_name,team,element_type,now_cost,cost_change_start,cost_change_event,status,chance_of_playing_next_round,news,news_added,form,total_points,points_per_game,minutes,starts,selected_by_percent,transfers_in_event,transfers_out_event,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,defensive_contribution,defensive_contribution_per_90,penalties_order,corners_and_indirect_freekicks_order,direct_freekicks_order,value_season,ep_this,ep_next
381,Koumas,Lewis,Koumas,14,3,50,0,0,a,,,,0.5,2,1.0,13,0,0.0,108,179,0,0,0,0,0,0,0,0,7,1.2,0.5,7.0,0.9,0.03,0.00,0.03,0.21,0.0,0.21,4.02,1,6.92,,,,0.4,0.5,0.5
382,Danns,Jayden,Danns,14,4,45,0,0,a,100,,2026-07-23T12:01:23.659279Z,0.0,0,0.0,0,0,0.2,4679,1629,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
383,Elliott,Harvey,Elliott,14,3,54,-1,0,u,0,Has joined Valencia on loan for the rest of the season,2026-09-02T16:05:49.104326Z,0.0,0,0.0,0,0,0.0,0,398,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
579,Araujo,Ronald,Araujo,14,2,54,-1,0,a,,,,3.8,15,3.8,194,2,2.9,24855,9338,0,0,2,0,1,0,0,0,53,48.8,7.7,4.0,6.0,0.00,0.05,0.05,0.0,0.02,0.02,0.91,19,8.81,,,,2.8,3.8,3.8
627,Barcola,Bradley,Barcola,14,3,80,0,0,a,,,,2.0,4,2.0,97,1,2.0,15413,26403,0,0,1,0,0,0,0,0,14,8.6,24.1,10.0,4.3,0.21,0.10,0.31,0.19,0.09,0.28,0.71,5,4.64,,,,0.5,2.0,2.0
155,Enzo,Enzo,Fernández,15,3,69,-1,0,a,,,,1.5,6,2.0,181,2,3.4,29390,18238,0,0,2,0,1,0,0,0,40,24.0,51.6,33.0,10.8,0.31,0.27,0.58,0.15,0.13,0.28,0.89,16,7.96,,,,0.9,1.5,1.5
237,Ndiaye,Iliman,Ndiaye,15,3,59,-1,0,a,,,,4.2,17,4.2,311,3,7.9,21120,105513,0,1,2,1,0,0,0,1,79,70.2,74.0,70.0,21.5,0.28,0.44,0.72,0.08,0.13,0.21,1.81,40,11.58,,,,2.9,4.2,4.2
384,Donnarumma,Gianluigi,Donnarumma,15,1,55,0,0,a,,,,4.2,17,4.2,360,4,7.6,25642,24388,0,0,2,2,0,0,10,0,75,81.0,0.0,0.0,8.2,0.00,0.00,0.00,0.0,0.0,0.0,0.92,0,0.0,,,,3.1,4.2,4.2
386,Bettinelli,Marcus,Bettinelli,15,1,45,0,0,a,,,,0.0,0,0.0,0,0,0.0,47,120,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
387,O'Reilly,Nico,O'Reilly,15,2,64,-1,0,a,100,,2026-09-05T18:00:06.379802Z,1.2,5,1.7,158,2,12.3,7401,101563,0,0,0,2,0,0,0,0,19,12.4,38.7,16.0,6.7,0.09,0.43,0.52,0.05,0.24,0.29,0.97,3,1.71,,,,0.8,1.2,1.2
388,Guéhi,Marc,Guéhi,15,2,60,0,0,a,,,,6.5,26,6.5,360,4,18.5,48277,41249,1,0,2,2,0,0,0,4,101,113.2,43.5,32.0,18.8,0.89,0.38,1.27,0.22,0.1,0.32,0.92,25,6.25,,,,4.3,6.5,6.5
389,Matheus N.,Matheus,Nunes,15,2,59,-1,0,a,100,,2026-08-27T11:30:08.171622Z,2.5,10,5.0,123,1,1.0,3616,2366,0,0,1,0,0,0,0,1,38,35.0,3.0,4.0,4.2,0.00,0.05,0.05,0.0,0.04,0.04,0.8,12,8.78,4,,,1.7,2.5,2.5
390,Rúben,Rúben,dos Santos Gato Alves Dias,15,2,55,0,0,a,,,,4.0,16,4.0,360,4,1.9,11402,6106,0,0,2,2,0,0,0,0,79,89.4,47.0,39.0,17.5,0.09,0.74,0.83,0.02,0.18,0.2,0.92,22,5.5,,,,2.9,4.0,4.0
391,Gvardiol,Joško,Gvardiol,15,2,57,2,1,a,,,,8.2,33,8.2,344,4,23.3,293699,21265,1,2,2,2,1,0,0,6,113,110.4,52.1,30.0,19.3,0.22,0.11,0.33,0.06,0.03,0.09,0.96,24,6.28,,,,5.8,8.2,8.2
392,Aït-Nouri,Rayan,Aït-Nouri,15,2,53,-2,0,a,,,,0.0,0,0.0,0,0,0.4,824,3767,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
393,Khusanov,Abdukodir,Khusanov,15,2,54,-1,-1,a,,,,2.2,9,3.0,268,3,1.5,2178,11817,0,0,1,2,1,0,0,0,53,51.6,12.6,4.0,6.8,0.00,0.06,0.06,0.0,0.02,0.02,0.9,17,5.71,,,,1.7,2.2,2.2
394,Alleyne,Max,Alleyne,15,2,50,0,0,u,0,Has joined Burnley on loan for the rest of the season,2026-08-18T14:11:56.324656Z,0.0,0,0.0,0,0,0.0,0,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
395,Lewis,Rico,Lewis,15,2,44,-1,0,a,,,,0.2,1,1.0,56,1,0.2,747,1680,0,0,0,1,0,0,0,0,-1,3.8,3.8,39.0,4.7,0.17,0.02,0.19,0.27,0.03,0.3,0.88,2,3.21,,,,0.2,0.2,0.2
396,Vitor Reis,Vitor,de Oliveira Nunes dos Reis,15,2,45,0,0,a,,,,0.2,1,1.0,1,0,0.0,110,166,0,0,0,0,0,0,0,0,3,1.2,0.9,0.0,0.2,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0,0.0,,,,0.2,0.2,0.2
397,Semenyo,Antoine,Semenyo,15,3,84,-1,0,a,,,,4.0,16,4.0,360,4,15.4,17720,93039,0,2,2,2,0,0,0,0,82,59.8,113.9,88.0,26.2,0.17,0.99,1.16,0.04,0.25,0.29,0.92,15,3.75,2,,,1.9,4.0,4.0
398,Foden,Phil,Foden,15,3,70,0,0,s,0,Suspended until 17 Oct,2026-09-13T17:00:09.433455Z,2.2,9,2.2,217,3,3.0,1957,103696,0,2,0,2,1,1,0,1,52,57.6,122.3,45.0,22.3,1.61,0.88,2.49,0.67,0.36,1.03,0.79,14,5.81,,2,2,1.3,2.2,0.0
399,Cherki,Rayan,Cherki,15,3,78,3,0,a,,,,6.5,26,6.5,218,3,28.4,78348,167445,2,2,1,1,1,0,0,4,115,123.0,155.4,81.0,36.0,0.59,1.41,2.00,0.24,0.58,0.82,0.75,7,2.89,,1,1,3.3,6.5,6.5
400,Doku,Jérémy,Doku,15,3,74,-1,0,i,0,Calf injury - Expected back 20 Sep,2026-08-18T17:00:08.385597Z,0.0,0,0.0,0,0,0.7,163,4369,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,3,,,0.0,0.0,0.0
402,Rodrigo,Rodrigo 'Rodri',Hernandez Cascante,15,3,65,0,0,u,0,Has joined Barcelona permanently,2026-07-23T12:01:23.675537Z,0.0,0,0.0,0,0,0.0,0,37,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
404,Reijnders,Tijjani,Reijnders,15,3,60,0,0,u,0,Has joined Al Qadsiah permanently,2026-08-20T14:02:58.154273Z,0.0,0,0.0,0,0,0.0,0,152,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
406,Kovačić,Mateo,Kovačić,15,3,54,-1,0,a,,,,0.5,2,1.0,42,0,0.1,155,618,0,0,0,0,0,0,0,0,12,4.2,5.2,0.0,0.9,0.00,0.02,0.02,0.0,0.04,0.04,0.21,2,4.29,,,,0.4,0.5,0.5
407,Echeverri,Claudio,Echeverri,15,3,49,-1,0,u,0,Has joined Benfica on loan for the rest of the season,2026-09-03T15:41:24.710479Z,0.0,0,0.0,0,0,0.0,0,87,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
408,Phillips,Kalvin,Phillips,15,3,50,0,0,u,0,Has joined Sheffield United on loan for the rest of the season,2026-08-18T14:11:56.348781Z,0.0,0,0.0,0,0,0.0,0,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
409,Mukasa,Divine,Mukasa,15,3,45,0,0,u,0,has joined West Ham on loan for the rest of the seaon.,2026-09-03T10:34:10.733520Z,0.0,0,0.0,0,0,0.1,0,1005,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
410,Monga,Jeremy,Monga,15,3,49,-1,0,u,0,Has joined Swansea City on loan for the rest of the season,2026-09-02T16:02:01.136760Z,0.0,0,0.0,0,0,0.0,0,85,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
411,Haaland,Erling,Haaland,15,4,155,0,0,a,,,,8.2,33,8.2,360,4,72.4,96433,15939,4,0,2,2,0,0,0,9,142,155.6,20.5,201.0,37.7,3.33,0.51,3.84,0.83,0.13,0.96,0.92,18,4.5,1,,,2.1,8.2,8.2
481,Anderson,Elliot,Anderson,15,3,63,-2,0,a,100,,2026-08-23T17:00:07.952697Z,3.2,13,3.2,323,4,4.2,16571,21390,0,0,2,2,1,0,0,0,80,74.0,72.4,18.0,16.5,0.09,0.65,0.74,0.03,0.18,0.21,1.0,45,12.54,,3,,2.1,3.2,3.2
587,Rulli,Gerónimo,Rulli,15,1,50,0,0,a,,,,0.0,0,0.0,0,0,0.0,103,126,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
616,Bouaddi,Ayyoub,Bouaddi,15,3,55,0,0,a,,,,0.7,2,1.0,22,0,0.2,1952,2568,0,0,0,0,0,0,0,0,8,13.0,4.8,0.0,1.8,0.00,0.12,0.12,0.0,0.49,0.49,1.51,6,24.55,,,,0.4,0.7,0.7
621,McAidoo,Ryan,McAidoo,15,3,45,0,0,a,,,,0.7,2,1.0,11,0,0.1,685,1244,0,0,0,0,0,0,0,0,8,5.2,0.5,3.0,0.8,0.10,0.00,0.10,0.82,0.0,0.82,0.16,4,32.73,,,,0.4,0.7,0.7
622,Braithwaite,Kaden,Braithwaite,15,2,40,0,0,a,,,,0.3,1,1.0,1,0,0.2,1586,1737,0,0,0,0,0,0,0,0,3,0.6,0.8,0.0,0.1,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0,0.0,,,,0.2,0.3,0.3
628,Allan,Allan,Andrade Elias,15,3,60,0,0,a,,,,0.0,0,0.0,0,0,0.0,171,148,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
653,Samba,Floyd,Samba,15,3,45,0,0,a,,,,0.0,0,0.0,0,0,0.0,418,590,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
43,Tielemans,Youri,Tielemans,16,3,58,-2,-1,a,100,,2026-07-23T12:01:23.321726Z,2.5,10,2.5,312,4,1.6,5268,14557,0,0,0,7,0,0,0,0,71,69.0,90.3,37.0,19.7,0.56,0.32,0.88,0.16,0.09,0.25,1.31,30,8.65,3,,,1.7,2.5,2.5
131,Baleba,Carlos,Baleba,16,3,49,-1,-1,i,0,Ankle injury - Expected back 19 Sep,2026-08-06T16:00:10.997714Z,0.0,0,0.0,0,0,0.1,399,1110,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
162,Andrey Santos,Andrey,Nascimento dos Santos,16,3,48,-2,-1,a,,,,1.0,4,1.3,82,1,0.6,1817,7634,0,0,0,4,0,0,0,0,23,24.8,5.5,8.0,3.9,0.00,0.24,0.24,0.0,0.26,0.26,2.23,18,19.76,,,,0.8,1.0,1.0
325,Darlow,Karl,Darlow,16,1,45,0,0,a,100,,2026-07-23T12:01:23.549136Z,0.0,0,0.0,0,0,0.0,105,194,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
412,Lammens,Senne,Lammens,16,1,49,-1,-1,a,,,,1.8,7,1.8,360,4,10.8,9058,68070,0,0,0,7,0,0,10,0,36,85.6,0.0,0.0,8.6,0.00,0.00,0.00,0.0,0.0,0.0,1.3,0,0.0,,,,1.4,1.8,1.8
413,Bayindir,Altay,Bayındır,16,1,45,0,0,u,0,Has joined Celta Vigo on loan for the rest of the season,2026-08-10T14:02:28.608415Z,0.0,0,0.0,0,0,0.0,0,59,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
414,Heaton,Tom,Heaton,16,1,40,0,0,i,0,Hamstring injury - Unknown return date,2026-08-15T16:00:07.854151Z,0.0,0,0.0,0,0,0.1,192,254,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
415,Dorgu,Patrick,Dorgu,16,3,58,-2,0,a,,,,1.5,6,1.5,165,2,0.6,1918,5012,0,0,0,6,1,0,0,0,15,30.8,32.9,61.0,11.5,0.65,0.08,0.73,0.35,0.04,0.39,1.84,18,9.82,,,,1.0,1.5,1.5
416,De Ligt,Matthijs,de Ligt,16,2,50,0,0,i,0,Back injury - Unknown return date,2026-07-23T12:01:23.690880Z,0.0,0,0.0,0,0,0.0,54,135,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
417,Dalot,Diogo,Dalot Teixeira,16,2,49,-1,0,a,,,,1.5,6,1.5,256,3,1.8,2369,10350,0,0,0,3,1,0,0,0,35,35.0,92.7,42.0,17.1,0.18,0.18,0.36,0.06,0.06,0.12,1.08,14,4.92,,,,1.2,1.5,1.5
418,Maguire,Harry,Maguire,16,2,49,-1,0,a,,,,2.0,8,2.0,360,4,10.1,9037,70431,0,1,0,7,2,0,0,0,33,68.8,33.0,38.0,14.0,0.19,0.43,0.62,0.05,0.11,0.16,1.3,26,6.5,,,,1.6,2.0,2.0
419,Martinez,Lisandro,Martínez,16,2,50,0,0,a,100,,2026-07-24T20:00:10.337107Z,1.5,6,2.0,270,3,1.3,7250,5267,0,0,0,5,0,0,0,0,23,54.0,5.5,10.0,7.0,0.06,0.14,0.20,0.02,0.05,0.07,1.39,16,5.33,,,,1.2,1.5,1.5
420,Yoro,Leny,Yoro,16,2,49,-1,0,a,,,,0.5,2,1.0,22,0,0.5,418,3053,0,0,0,2,0,0,0,0,-1,7.8,2.4,2.0,1.3,0.00,0.02,0.02,0.0,0.08,0.08,4.46,5,20.45,,,,0.4,0.5,0.5
421,Heaven,Ayden,Heaven,16,2,44,-1,0,a,,,,0.2,1,1.0,90,1,0.3,416,2169,0,0,0,2,0,0,0,0,5,6.8,2.6,11.0,2.0,0.12,0.04,0.16,0.12,0.04,0.16,1.01,2,2.0,,,,0.2,0.2,0.2
422,Mazraoui,Noussair,Mazraoui,16,2,44,-1,0,a,,,,0.8,3,1.0,97,1,0.5,1773,4795,0,0,0,4,0,0,0,0,6,21.0,31.2,11.0,6.4,0.22,0.06,0.28,0.2,0.06,0.26,1.93,6,5.57,,,,0.7,0.8,0.8
423,Shaw,Luke,Shaw,16,2,44,-1,0,d,75,Unspecified injury - 75% chance of playing,2026-09-11T13:00:09.030120Z,1.8,7,2.3,252,3,10.2,1654,164962,0,1,0,4,1,0,0,0,47,86.0,85.6,13.0,18.4,0.02,0.51,0.53,0.01,0.18,0.19,1.08,20,7.14,,3,,1.6,1.4,1.4
424,Amass,Harry,Amass,16,2,40,0,0,a,,,,0.0,0,0.0,0,0,0.2,858,1026,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
425,Fredricson,Tyler,Fredricson,16,2,40,0,0,u,0,Has joined Lausanne-Sport permanently,2026-08-18T14:12:31.904433Z,0.0,0,0.0,0,0,0.0,0,77,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
426,B.Fernandes,Bruno,Borges Fernandes,16,3,120,0,0,a,,,,7.2,29,7.2,360,4,41.6,40901,161614,3,1,0,7,0,0,0,3,133,173.0,182.9,104.0,46.0,2.28,1.13,3.41,0.57,0.28,0.85,1.3,23,5.75,1,1,1,2.4,7.2,7.2
427,Mbeumo,Bryan,Mbeumo,16,3,79,-1,0,a,,,,5.8,23,5.8,360,4,22.7,50222,135742,2,1,0,7,1,0,0,3,87,106.2,117.9,126.0,35.1,2.80,0.55,3.35,0.7,0.14,0.84,1.3,22,5.5,2,2,2,2.9,5.8,5.8
428,Cunha,Matheus,Santos Carneiro da Cunha,16,3,79,-1,0,a,,,,4.0,16,4.0,317,4,6.1,7193,46649,0,2,1,4,0,0,0,1,63,30.6,76.3,88.0,19.6,0.58,0.44,1.02,0.16,0.12,0.28,1.08,10,2.84,,,,2.0,4.0,4.0
429,Rashford,Marcus,Rashford,16,3,70,0,0,a,,,,2.0,8,2.0,275,3,1.6,11569,12284,0,0,1,2,0,0,0,0,43,36.8,109.5,99.0,24.5,0.38,0.29,0.67,0.12,0.09,0.21,0.94,16,5.24,,,3,1.1,2.0,2.0
430,Mount,Mason,Mount,16,3,54,-1,0,a,100,,2026-08-15T16:00:07.879135Z,0.0,0,0.0,0,0,0.0,181,173,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,4,0.0,0.0,0.0
431,Amad,Amad,Diallo,16,3,57,-3,-1,i,0,Unspecified injury - Unknown return date,2026-08-22T11:00:08.617283Z,0.0,0,0.0,0,0,0.3,46,3283,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,4,,0.0,0.0,0.0
432,Mainoo,Kobbie,Mainoo,16,3,55,0,0,a,,,,4.5,18,4.5,275,3,1.6,21135,6915,0,1,0,3,0,0,0,2,84,72.0,71.4,12.0,15.5,0.24,0.42,0.66,0.08,0.14,0.22,1.03,44,14.4,,,,3.3,4.5,4.5
433,Ugarte,Manuel,Ugarte Ribeiro,16,3,50,0,0,i,0,Knee injury - Unknown return date,2026-07-23T12:01:23.706702Z,0.0,0,0.0,0,0,0.0,9,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
434,J.Fletcher,Jack,Fletcher,16,3,49,-1,0,a,,,,0.0,0,0.0,0,0,0.0,36,77,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
435,Lacey,Shea,Lacey,16,3,49,-1,0,a,,,,0.2,1,1.0,10,0,0.0,96,356,0,0,0,0,0,0,0,0,3,0.2,0.6,0.0,0.1,0.00,0.00,0.00,0.0,0.0,0.0,0.0,1,9.0,,,,0.2,0.2,0.2
436,Collyer,Toby,Collyer,16,3,50,0,0,u,0,Has joined West Brom permanently,2026-09-01T13:16:48.584385Z,0.0,0,0.0,0,0,0.0,0,85,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
437,Bendito Mantato,Bendito,Mantato,16,3,45,0,0,a,,,,0.0,0,0.0,0,0,0.2,415,1055,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
438,Fletcher,Tyler,Fletcher,16,3,44,-1,-1,a,,,,0.0,0,0.0,0,0,0.3,426,1671,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
439,Šeško,Benjamin,Sesko,16,4,70,0,0,a,100,,2026-07-23T12:01:23.722029Z,2.0,8,2.0,76,0,1.7,13545,12796,1,0,0,3,0,0,0,0,39,34.6,11.9,36.0,8.2,0.39,0.01,0.40,0.46,0.01,0.47,2.37,5,5.92,,,,1.1,2.0,2.0
440,Zirkzee,Joshua,Zirkzee,16,4,54,-1,0,a,,,,0.2,1,1.0,7,0,0.4,1689,3444,0,0,0,0,0,0,0,0,4,4.4,4.8,0.0,0.9,0.00,0.01,0.01,0.0,0.13,0.13,0.26,3,38.57,,,,0.2,0.2,0.2
441,Obi,Chido,Obi,16,4,45,0,0,u,0,Has joined Willem II on loan for the rest of the season,2026-09-14T16:12:42.090874Z,0.0,0,0.0,0,0,1.1,5061,11662,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
405,N.Gonzalez,Nico,González Iglesias,17,3,55,0,0,d,50,Concussion - 50% chance of playing,2026-09-14T21:30:07.343728Z,1.2,5,1.7,164,3,0.2,1072,2978,0,0,1,2,1,0,0,0,23,13.4,42.0,2.0,5.8,0.00,0.21,0.21,0.0,0.12,0.12,1.28,12,6.59,,,,0.9,1.2,0.6
442,Pope,Nick,Pope,17,1,49,-1,0,a,,,,0.0,0,0.0,0,0,1.0,1079,4379,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
443,Gillespie,Mark,Gillespie,17,1,45,0,0,a,,,,0.0,0,0.0,0,0,0.0,104,124,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
444,Jaouen,Ewen,Jaouen,17,1,45,0,0,d,50,Ankle injury - 50% chance of playing,2026-09-10T16:00:09.127466Z,0.0,0,0.0,0,0,0.0,10,155,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
445,Thiaw,Malick,Thiaw,17,2,50,0,0,a,,,,2.5,10,2.5,360,4,2.2,12135,13239,0,0,1,8,0,0,0,0,19,74.8,14.9,2.0,9.2,0.00,0.07,0.07,0.0,0.02,0.02,1.89,32,8.0,,,,2.0,2.5,2.5
446,Schär,Fabian,Schär,17,2,49,-1,-1,a,100,,2026-08-15T16:30:07.209742Z,0.2,1,1.0,1,0,0.2,727,1457,0,0,0,1,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.0,71.1,0,0.0,,,2,0.2,0.2,0.2
447,Botman,Sven,Botman,17,2,50,0,0,a,,,,2.8,11,2.8,360,4,0.7,3407,3679,0,0,1,8,1,0,0,0,31,100.8,3.3,6.0,11.1,0.01,0.17,0.18,0.0,0.04,0.04,1.89,41,10.25,,,,2.2,2.8,2.8
448,Burn,Dan,Burn,17,2,49,-1,0,i,0,Ankle injury - Expected back 19 Sep,2026-08-23T18:00:08.367241Z,0.0,0,0.0,0,0,0.8,121,7096,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
449,Hall,Lewis,Hall,17,2,52,2,0,a,,,,4.5,18,4.5,359,4,14.4,112067,62378,0,1,1,8,0,0,0,3,89,110.0,59.8,14.0,18.3,0.06,0.68,0.74,0.02,0.17,0.19,1.89,36,9.03,,1,1,3.5,4.5,4.5
450,Livramento,Tino,Livramento,17,2,49,-1,0,a,100,,2026-07-23T12:01:23.753221Z,1.0,4,2.0,33,0,0.1,1639,612,0,1,0,1,1,0,0,0,12,5.0,3.8,4.0,1.3,0.00,0.01,0.01,0.0,0.03,0.03,0.49,3,8.18,,,,0.8,1.0,1.0
451,A.Murphy,Alex,Murphy,17,2,40,0,0,u,0,Has joined FC Kaiserslautern on loan for the rest of the season,2026-08-12T14:05:29.224600Z,0.0,0,0.0,0,0,0.1,0,403,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
453,Barnes,Harvey,Barnes,17,3,60,0,0,a,,,,4.8,19,4.8,360,4,3.2,72005,18546,1,1,1,8,0,0,0,2,71,57.6,44.1,69.0,17.1,0.51,0.37,0.88,0.13,0.09,0.22,1.89,24,6.0,,3,,3.2,4.8,4.8
454,Elanga,Anthony,Elanga,17,3,62,2,0,i,0,Unspecified injury - Unknown return date,2026-09-14T20:00:09.505598Z,4.5,18,6.0,232,3,9.3,53286,262649,2,0,1,3,1,0,0,2,71,82.6,50.6,61.0,19.4,0.42,0.34,0.76,0.16,0.13,0.29,1.56,9,3.49,,2,,2.9,4.5,0.0
456,J.Ramsey,Jacob,Ramsey,17,3,49,-1,0,d,25,Thigh injury - 25% chance of playing,2026-09-15T09:00:08.191022Z,1.8,7,2.3,69,0,0.3,1759,3831,1,0,0,1,1,0,0,0,26,40.4,6.3,21.0,6.7,0.17,0.16,0.33,0.22,0.21,0.43,2.5,11,14.35,,,,1.4,1.8,0.5
457,J.Murphy,Jacob,Murphy,17,3,59,-1,0,a,,,,0.5,2,0.5,91,1,0.1,763,1007,0,0,0,4,2,0,0,0,9,3.6,7.2,6.0,1.6,0.00,0.34,0.34,0.0,0.34,0.34,3.33,10,9.89,,4,,0.3,0.5,0.5
458,Joelinton,Joelinton Cássio,Apolinário de Lira,17,3,54,-1,0,i,0,Unspecified injury - Unknown return date,2026-08-16T08:00:08.074045Z,0.0,0,0.0,0,0,0.0,21,116,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
459,L.Miley,Lewis,Miley,17,3,55,0,0,a,100,,2026-07-23T12:01:23.785456Z,2.0,8,2.0,306,4,0.1,513,722,0,0,1,7,1,0,0,0,49,36.6,41.7,5.0,8.3,0.05,0.10,0.15,0.01,0.03,0.04,1.87,36,10.59,,5,,1.5,2.0,2.0
460,Willock,Joe,Willock,17,3,50,0,0,a,,,,3.0,12,3.0,198,2,0.5,3449,4587,1,0,1,4,0,0,0,0,42,52.0,33.7,46.0,12.4,0.64,0.26,0.90,0.29,0.12,0.41,1.7,12,5.45,,,,2.4,3.0,3.0
461,Touré,Bazoumana,Touré,17,3,58,-2,0,a,,,,1.8,7,3.5,34,0,0.1,686,911,1,0,0,1,0,0,0,0,27,36.6,5.3,21.0,6.3,0.28,0.01,0.29,0.74,0.03,0.77,0.42,2,5.29,,,,1.2,1.8,1.8
